   0.25283771  0.24697456  0.10602211
   0.24133972  0.27038092  0.22152732
   0.25283771  0.74697456  0.60602213
   0.24133972  0.77038095  0.72152727
   0.75599281  0.74750645  0.89062248
   0.73158315  0.71958679  0.78275718
   0.75599281  0.24750645  0.39062251
   0.73158315  0.21958681  0.28275712
   0.75127321  0.75290552  0.10633336
   0.73946225  0.73116158  0.22138712
   0.75127321  0.25290555  0.60633339
   0.73946225  0.23116156  0.72138715
   0.25589610  0.25233459  0.89033976
   0.22917864  0.27953936  0.78292754
   0.25589610  0.75233462  0.39033979
   0.22917864  0.77953933  0.28292757
   0.24434246  0.24382153 -0.00077338
   0.24434246  0.74382153  0.49922662
   0.74416775  0.75781905  0.99716670
   0.74416775  0.25781905  0.49716664
   0.79586993  0.74923278  0.65319899
   0.79586993  0.24923279  0.15319901
   0.79334025  0.75232560  0.44794414
   0.79334025  0.25232560  0.94794411
   0.29099985  0.24662533  0.54983941
   0.29521264  0.25021620  0.65299733
   0.29521264  0.75021620  0.15299733
   0.29099985  0.74662531  0.04983940
   0.29134654  0.24643023  0.44793609
   0.29134654  0.74643023  0.94793609
   0.79007106  0.75437485  0.54989090
   0.79007106  0.25437485  0.04989090
   0.60096336  0.55613394  0.05541145
   0.31622512  0.31692768  0.40526436
   0.52612337  0.47264014  0.13749979
   0.29594232  0.18118132  0.30230524
   0.50242927  0.49461806  0.25060826
   0.01162182  0.95699758  0.03889954
   0.10535675  0.05454604  0.15006870
   0.60096336  0.05613394  0.55541142
   0.31622512  0.81692768  0.90526436
   0.52612337  0.97264017  0.63749978
   0.29594232  0.68118129  0.80230524
   0.50242927  0.99461809  0.75060829
   0.01162182  0.45699761  0.53889953
   0.10535675  0.55454609  0.65006873
   0.10240283  0.44473163  0.94629731
   0.81984293  0.67955626  0.59615888
   0.02833300  0.52735308  0.86301600
   0.78939589  0.81134659  0.69654705
   0.00272838  0.50384243  0.74790402
   0.50995852  0.03943711  0.96245021
   0.60533332  0.94656374  0.85039840
   0.10240283  0.94473166  0.44629728
   0.81984293  0.17955626  0.09615889
   0.02833300  0.02735310  0.36301600
   0.78939589  0.31134659  0.19654705
   0.00272838  0.00384246  0.24790404
   0.50995852  0.53943713  0.46245018
   0.60533332  0.44656380  0.35039843
   0.10990051  0.44179409  0.05402491
   0.81798714  0.68334539  0.40479529
   0.02637928  0.52490560  0.13766041
   0.79854301  0.81875750  0.30265095
   0.00197525  0.50564044  0.25056572
   0.50524019  0.04419633  0.03994254
   0.60702012  0.94360705  0.15072642
   0.10990051  0.94179406  0.55402495
   0.81798714  0.18334541  0.90479532
   0.02637928  0.02490557  0.63766038
   0.79854301  0.31875753  0.80265092
   0.00197525  0.00564045  0.75056572
   0.50524019  0.54419633  0.53994252
   0.60702012  0.44360705  0.65072645
   0.60674581  0.55842117  0.94743511
   0.32459755  0.32059980  0.59671084
   0.52803341  0.47523566  0.86292918
   0.29180998  0.18781701  0.69612260
   0.50288700  0.49609868  0.74801280
   0.00614745  0.95646662  0.96161836
   0.10712557  0.05555871  0.84984004
   0.60674581  0.05842112  0.44743517
   0.32459755  0.82059980  0.09671085
   0.52803341  0.97523563  0.36292915
   0.29180998  0.68781701  0.19612256
   0.50288700  0.99609868  0.24801277
   0.00614745  0.45646665  0.46161836
   0.10712557  0.55555874  0.34984010
   0.31816506  0.16329013  0.50125864
   0.31816506  0.66329019  1.00125867
   0.81936197  0.83695707  0.50098505
   0.81936197  0.33695713  0.00098505
   0.29463444  0.25011229  0.34572132
   0.29463444  0.75011229  0.84572135
   0.79387498  0.75008536  0.34605346
   0.79387498  0.25008536  0.84605346
