   0.24442292  0.24681037  0.10364772
   0.23669662  0.27312882  0.22021935
   0.24442292  0.74681037  0.60364774
   0.23669662  0.77312885  0.72021931
   0.74953231  0.75085846  0.89364919
   0.72184433  0.73035107  0.78155537
   0.74953231  0.25085846  0.39364922
   0.72184433  0.23035108  0.28155531
   0.75065384  0.75412267  0.10380927
   0.74641264  0.72958220  0.22008099
   0.75065384  0.25412270  0.60380929
   0.74641264  0.22958219  0.72008102
   0.25358176  0.24821009  0.89362075
   0.23618388  0.28139723  0.78134236
   0.25358176  0.74821012  0.39362078
   0.23618388  0.78139720  0.28134239
   0.24652849  0.24142192  0.00146518
   0.24652849  0.74142192  0.50146518
   0.75149370  0.75572120  1.00145800
   0.75149370  0.25572120  0.50145794
   0.79470435  0.75008540  0.34716963
   0.79470435  0.25008540  0.84716963
   0.79225068  0.75061743  0.65221606
   0.79225068  0.25061744  0.15221607
   0.79445518  0.75306269  0.45085400
   0.79445518  0.25306269  0.95085397
   0.29469080  0.24624521  0.54942573
   0.29338042  0.24867481  0.65269918
   0.29338042  0.74867481  0.15269918
   0.29469080  0.74624519  0.04942572
   0.29515978  0.24755068  0.45058354
   0.29515978  0.74755068  0.95058354
   0.60613423  0.55707357  0.05353584
   0.31889721  0.31973763  0.40503460
   0.52319645  0.47367981  0.13735619
   0.30670892  0.18362534  0.30227539
   0.50357719  0.49687132  0.25087618
   0.01801692  0.96136689  0.03886381
   0.10312501  0.05330063  0.14938893
   0.60613423  0.05707358  0.55353582
   0.31889721  0.81973763  0.90503460
   0.52319645  0.97367984  0.63735618
   0.30670892  0.68362531  0.80227539
   0.50357719  0.99687135  0.75087621
   0.01801692  0.46136692  0.53886380
   0.10312501  0.55330068  0.64938896
   0.10368125  0.44901854  0.94640352
   0.82533117  0.67868850  0.59663938
   0.02606885  0.52465629  0.86213684
   0.78991567  0.80758542  0.69538319
   0.00144149  0.50389294  0.74897382
   0.51824724  0.03624055  0.96210361
   0.59627163  0.95225683  0.85106563
   0.10368125  0.94901857  0.44640349
   0.82533117  0.17868850  0.09663939
   0.02606885  0.02465631  0.36213684
   0.78991567  0.30758542  0.19538319
   0.00144149  0.00389297  0.24897383
   0.51824724  0.53624057  0.46210358
   0.59627163  0.45225689  0.35106566
   0.10541809  0.44709983  0.05373397
   0.81684586  0.68304277  0.40443884
   0.02391211  0.52722443  0.13705130
   0.79111952  0.80754695  0.30373510
   0.00166274  0.50608667  0.25111340
   0.51536254  0.03566910  0.03883207
   0.60235109  0.94549900  0.14923656
   0.10541809  0.94709980  0.55373401
   0.81684586  0.18304278  0.90443887
   0.02391211  0.02722440  0.63705127
   0.79111952  0.30754698  0.80373507
   0.00166274  0.00608667  0.75111340
   0.51536254  0.53566911  0.53883205
   0.60235109  0.44549900  0.64923659
   0.60344216  0.55090480  0.94656721
   0.31822391  0.31795183  0.59624162
   0.52691320  0.47561005  0.86231075
   0.28249607  0.19094074  0.69567839
   0.50441926  0.49414724  0.74843953
   0.01851204  0.96388150  0.96202885
   0.09860220  0.04893422  0.85092883
   0.60344216  0.05090476  0.44656727
   0.31822391  0.81795183  0.09624164
   0.52691320  0.97561002  0.36231072
   0.28249607  0.69094074  0.19567834
   0.50441926  0.99414724  0.24843950
   0.01851204  0.46388153  0.46202885
   0.09860220  0.54893424  0.35092888
   0.32276766  0.16743928  0.50032731
   0.32276766  0.66743934  1.00032734
   0.82467270  0.83247106  0.50002453
   0.82467270  0.33247112  0.00002453
   0.29119038  0.24740345  0.34574324
   0.29119038  0.74740345  0.84574327
   0.78948322  0.75231240  0.54973515
   0.78948322  0.25231240  0.04973514
