   0.24696430  0.24726361  0.10434330
   0.23819731  0.27249243  0.22042592
   0.24696430  0.74726361  0.60434332
   0.23819731  0.77249246  0.72042587
   0.75264046  0.75033370  0.89329175
   0.72965963  0.72870685  0.78123968
   0.75264046  0.25033370  0.39329178
   0.72965963  0.22870687  0.28123962
   0.75192893  0.75435281  0.10456401
   0.74110176  0.72855153  0.22002555
   0.75192893  0.25435284  0.60456403
   0.74110176  0.22855152  0.72002558
   0.25552306  0.24946599  0.89313290
   0.23603891  0.28064944  0.78151406
   0.25552306  0.74946602  0.39313293
   0.23603891  0.78064941  0.28151409
   0.24277186  0.24159432  0.00198762
   0.24277186  0.74159432  0.50198762
   0.74711299  0.75641093  1.00037988
   0.74711299  0.25641093  0.50037982
   0.79666101  0.74991136  0.34687188
   0.79666101  0.24991136  0.84687188
   0.79454300  0.75001422  0.65276756
   0.79454300  0.25001423  0.15276757
   0.79212625  0.75303836  0.45018247
   0.79212625  0.25303836  0.95018244
   0.29363689  0.24682615  0.54978739
   0.29581388  0.24895985  0.65313327
   0.29581388  0.74895985  0.15313327
   0.29363689  0.74682614  0.04978738
   0.29158180  0.24721432  0.44975927
   0.29158180  0.74721432  0.94975927
   0.60449947  0.55836390  0.05457302
   0.31802415  0.31911228  0.40428271
   0.52571880  0.47359241  0.13786167
   0.29747260  0.18111525  0.30226690
   0.50391087  0.49549446  0.25119770
   0.01336850  0.95829358  0.03871092
   0.10523702  0.05305686  0.15032533
   0.60449947  0.05836391  0.55457300
   0.31802415  0.81911228  0.90428271
   0.52571880  0.97359244  0.63786165
   0.29747260  0.68111523  0.80226690
   0.50391087  0.99549449  0.75119773
   0.01336850  0.45829361  0.53871092
   0.10523702  0.55305691  0.65032536
   0.10250081  0.44733442  0.94544692
   0.82481937  0.67804616  0.59711132
   0.02709474  0.52600390  0.86231358
   0.79041478  0.81053180  0.69605075
   0.00143313  0.50318221  0.74864364
   0.51144454  0.03959150  0.96150624
   0.60351899  0.94885834  0.85004304
   0.10250081  0.94733445  0.44544689
   0.82481937  0.17804616  0.09711133
   0.02709474  0.02600392  0.36231358
   0.79041478  0.31053180  0.19605075
   0.00143313  0.00318224  0.24864365
   0.51144454  0.53959152  0.46150621
   0.60351899  0.44885840  0.35004307
   0.10728639  0.44370338  0.05392407
   0.81819747  0.68209729  0.40374947
   0.02679390  0.52607329  0.13778645
   0.79316360  0.81203576  0.30347931
   0.00124906  0.50533098  0.25112656
   0.50853207  0.04053918  0.03928336
   0.60552156  0.94435351  0.15052842
   0.10728639  0.94370335  0.55392411
   0.81819747  0.18209731  0.90374950
   0.02679390  0.02607326  0.63778642
   0.79316360  0.31203579  0.80347928
   0.00124906  0.00533099  0.75112656
   0.50853207  0.54053918  0.53928333
   0.60552156  0.44435351  0.65052845
   0.60445320  0.55505514  0.94629220
   0.32009069  0.31977187  0.59687156
   0.52889138  0.47472649  0.86216919
   0.29094880  0.18805095  0.69623717
   0.50382148  0.49425771  0.74852459
   0.00944158  0.95771936  0.96091098
   0.10530218  0.05524058  0.84968063
   0.60445320  0.05505510  0.44629226
   0.32009069  0.81977187  0.09687158
   0.52889138  0.97472646  0.36216916
   0.29094880  0.68805095  0.19623713
   0.50382148  0.99425771  0.24852456
   0.00944158  0.45771939  0.46091098
   0.10530218  0.55524060  0.34968068
   0.31962186  0.16536191  0.50021292
   0.31962186  0.66536197  1.00021295
   0.82076027  0.83522758  0.49970765
   0.82076027  0.33522764 -0.00029235
   0.29295594  0.24881225  0.34557396
   0.29295594  0.74881225  0.84557399
   0.78720848  0.75327966  0.55020116
   0.78720848  0.25327966  0.05020115
