   0.24994469  0.24699407  0.10464401
   0.24540004  0.26976467  0.22165769
   0.24994469  0.74699407  0.60464403
   0.24540004  0.76976470  0.72165765
   0.75839987  0.74908394  0.89031372
   0.72298221  0.72228419  0.78236885
   0.75839987  0.24908394  0.39031375
   0.72298221  0.22228420  0.28236879
   0.75027306  0.75207429  0.10473430
   0.74499674  0.73045553  0.22163103
   0.75027306  0.25207432  0.60473432
   0.74499674  0.23045551  0.72163106
   0.25916644  0.25159764  0.89021500
   0.22227978  0.27786218  0.78246102
   0.25916644  0.75159767  0.39021503
   0.22227978  0.77786215  0.28246105
   0.24735428  0.24708767 -0.00121665
   0.24735428  0.74708767  0.49878335
   0.74759380  0.75294615  0.99843990
   0.74759380  0.25294615  0.49843984
   0.79387558  0.75127546  0.65342270
   0.79387558  0.25127548  0.15342271
   0.79556196  0.75142355  0.44961458
   0.79556196  0.25142355  0.94961455
   0.29274570  0.24875863  0.54946842
   0.29396065  0.24777207  0.65335178
   0.29396065  0.74777207  0.15335178
   0.29274570  0.74875861  0.04946841
   0.29531719  0.24842530  0.44963132
   0.29531719  0.74842530  0.94963132
   0.79241888  0.75134241  0.54945835
   0.79241888  0.25134241  0.04945835
   0.60089029  0.54978344  0.05480889
   0.31073418  0.31146814  0.40587763
   0.52425750  0.47327844  0.13736709
   0.30417049  0.18393055  0.30174964
   0.50352947  0.49504688  0.25115667
   0.01447569  0.96144701  0.03957120
   0.10167371  0.05176372  0.14857896
   0.60089029  0.04978344  0.55480887
   0.31073418  0.81146814  0.90587763
   0.52425750  0.97327847  0.63736708
   0.30417049  0.68393053  0.80174964
   0.50352947  0.99504691  0.75115670
   0.01447569  0.46144704  0.53957120
   0.10167371  0.55176377  0.64857899
   0.10881689  0.44265163  0.94927619
   0.82037076  0.67998019  0.59578951
   0.02927093  0.52479794  0.86152129
   0.78391576  0.80403285  0.69547133
   0.00335770  0.50513020  0.74883802
   0.51661801  0.03624218  0.96282806
   0.59556995  0.95496929  0.85127152
   0.10881689  0.94265166  0.44927616
   0.82037076  0.17998019  0.09578953
   0.02927093  0.02479796  0.36152129
   0.78391576  0.30403285  0.19547133
   0.00335770  0.00513023  0.24883803
   0.51661801  0.53624221  0.46282803
   0.59556995  0.45496935  0.35127155
   0.10120843  0.44982496  0.05460357
   0.80962525  0.68919502  0.40584164
   0.02432507  0.52562304  0.13740712
   0.80518439  0.81637203  0.30179801
   0.00342794  0.50498477  0.25114944
   0.51374777  0.03933360  0.03971707
   0.60181379  0.94683848  0.14864220
   0.10120843  0.94982493  0.55460361
   0.80962525  0.18919503  0.90584167
   0.02432507  0.02562301  0.63740709
   0.80518439  0.31637206  0.80179798
   0.00342794  0.00498477  0.75114944
   0.51374777  0.53933361  0.53971705
   0.60181379  0.44683848  0.64864222
   0.60909697  0.55755468  0.94934522
   0.31971200  0.31945253  0.59583768
   0.52927866  0.47655067  0.86145394
   0.28459847  0.19518365  0.69545795
   0.50347309  0.49486872  0.74885950
   0.01624584  0.96318535  0.96263958
   0.09615669  0.04667953  0.85113781
   0.60909697  0.05755464  0.44934528
   0.31971200  0.81945253  0.09583769
   0.52927866  0.97655064  0.36145391
   0.28459847  0.69518365  0.19545791
   0.50347309  0.99486872  0.24885947
   0.01624584  0.46318538  0.46263958
   0.09615669  0.54667956  0.35113787
   0.32254589  0.17019796  0.50133317
   0.32254589  0.67019802  1.00133320
   0.82225454  0.82946067  0.50130529
   0.82225454  0.32946073  0.00130529
   0.29356572  0.24889763  0.34454246
   0.29356572  0.74889763  0.84454249
   0.79381697  0.75212632  0.34462624
   0.79381697  0.25212632  0.84462624
