   0.25621587  0.24770881  0.10716507
   0.23802520  0.28363449  0.21965607
   0.25621587  0.74770881  0.60716509
   0.23802520  0.78363452  0.71965603
   0.75073183  0.75042908  0.89292374
   0.73508261  0.73312033  0.78031685
   0.75073183  0.25042908  0.39292377
   0.73508261  0.23312035  0.28031679
   0.75121897  0.74933954  0.10713300
   0.73412664  0.73309802  0.21960111
   0.75121897  0.24933957  0.60713303
   0.73412664  0.23309800  0.71960114
   0.25678523  0.24870258  0.89273972
   0.23753513  0.28370026  0.78036080
   0.25678523  0.74870261  0.39273975
   0.23753513  0.78370023  0.28036083
   0.24821465  0.24678237  0.00021871
   0.24821465  0.74678237  0.50021871
   0.74812097  0.75423824  0.99979614
   0.74812097  0.25423824  0.49979608
   0.79572687  0.75072763  0.34649319
   0.79572687  0.25072763  0.84649319
   0.79559883  0.74965237  0.65355406
   0.79559883  0.24965239  0.15355407
   0.79465745  0.75185299  0.45011175
   0.79465745  0.25185299  0.95011172
   0.29419469  0.24838265  0.54981863
   0.29419469  0.74838264  0.04981862
   0.29389158  0.24822908  0.45021518
   0.29389158  0.74822908  0.95021518
   0.79436238  0.75201419  0.54989892
   0.79436238  0.25201419  0.04989892
   0.60553680  0.55328744  0.05288533
   0.31734649  0.31785187  0.40543906
   0.52679201  0.47435040  0.13786735
   0.29703080  0.18321476  0.30217169
   0.50558039  0.49548319  0.25127226
   0.01517147  0.96243530  0.03821700
   0.09939885  0.04800525  0.14864465
   0.60553680  0.05328745  0.55288531
   0.31734649  0.81785187  0.90543906
   0.52679201  0.97435043  0.63786733
   0.29703080  0.68321473  0.80217169
   0.50558039  0.99548322  0.75127229
   0.01517147  0.46243533  0.53821700
   0.09939885  0.54800531  0.64864468
   0.10551892  0.44524832  0.94709969
   0.81456176  0.68455577  0.59527384
   0.02610309  0.52510625  0.86216280
   0.78919170  0.80332683  0.69614702
  -0.00112820  0.50512279  0.74897020
   0.51630084  0.03749672  0.96199651
   0.59607526  0.95254885  0.85151799
   0.10551892  0.94524835  0.44709966
   0.81456176  0.18455577  0.09527386
   0.02610309  0.02510628  0.36216280
   0.78919170  0.30332683  0.19614702
  -0.00112820  0.00512282  0.24897021
   0.51630084  0.53749675  0.46199648
   0.59607526  0.45254891  0.35151802
   0.10596199  0.44483916  0.05272041
   0.81332492  0.68520853  0.40470403
   0.02604368  0.52401801  0.13788748
   0.78997501  0.80394489  0.30386387
  -0.00108390  0.50513231  0.25097409
   0.51563261  0.03832711  0.03822469
   0.59660023  0.95112615  0.14855367
   0.10596199  0.94483913  0.55272045
   0.81332492  0.18520854  0.90470406
   0.02604368  0.02401798  0.63788745
   0.78997501  0.30394492  0.80386384
  -0.00108390  0.00513231  0.75097409
   0.51563261  0.53832712  0.53822466
   0.59660023  0.45112615  0.64855370
   0.60589077  0.55365639  0.94732704
   0.31609233  0.31714389  0.59461988
   0.52672599  0.47571519  0.86207786
   0.29848597  0.18286980  0.69778454
   0.50555344  0.49549804  0.74873376
   0.01454491  0.96166305  0.96160493
   0.09952190  0.04907122  0.85132599
   0.60589077  0.05365635  0.44732710
   0.31609233  0.81714389  0.09461990
   0.52672599  0.97571516  0.36207783
   0.29848597  0.68286980  0.19778449
   0.50555344  0.99549804  0.24873373
   0.01454491  0.46166308  0.46160493
   0.09952190  0.54907124  0.35132605
   0.32236373  0.16976609  0.50002434
   0.32236373  0.66976615  1.00002437
   0.82271078  0.83010629  0.49999286
   0.82271078  0.33010635 -0.00000714
   0.29175769  0.24660441  0.34468577
   0.29175769  0.74660441  0.84468580
   0.29192856  0.24566291  0.65522638
   0.29192856  0.74566291  0.15522638
