   0.25527577  0.23821318  0.10764040
   0.23385996  0.28833682  0.21960212
   0.25527577  0.73821318  0.60764042
   0.23385996  0.78833685  0.71960208
   0.74931683  0.75688124  0.89267429
   0.73061542  0.73722660  0.78028672
   0.74931683  0.25688124  0.39267432
   0.73061542  0.23722662  0.28028666
   0.74934327  0.75670496  0.10731844
   0.73056855  0.73735886  0.21971241
   0.74934327  0.25670499  0.60731846
   0.73056855  0.23735885  0.71971244
   0.25522891  0.23837175  0.89235936
   0.23383244  0.28822241  0.78040030
   0.25522891  0.73837178  0.39235939
   0.23383244  0.78822238  0.28040033
   0.26032040  0.24266905 -0.00000114
   0.26032040  0.74266905  0.49999886
   0.76052727  0.75642820  1.00000165
   0.76052727  0.25642820  0.50000159
   0.78639676  0.75372401  0.34662556
   0.78639676  0.25372401  0.84662556
   0.78644540  0.75344524  0.65339506
   0.78644540  0.25344525  0.15339508
   0.80482825  0.75332398  0.45061216
   0.80482825  0.25332398  0.95061213
   0.30437003  0.24464594  0.54919866
   0.30437003  0.74464593  0.04919864
   0.30436874  0.24478730  0.45080361
   0.30436874  0.74478730  0.95080361
   0.80483375  0.75317963  0.54938251
   0.80483375  0.25317963  0.04938250
   0.62134431  0.55769326  0.05262270
   0.31999275  0.31501662  0.40633550
   0.52399787  0.48296230  0.13812899
   0.29608399  0.18719242  0.30211911
   0.50253247  0.49836500  0.25116306
   0.02654663  0.96093100  0.03794269
   0.07100683  0.02777073  0.14669105
   0.62134431  0.05769327  0.55262268
   0.31999275  0.81501662  0.90633550
   0.52399787  0.98296233  0.63812897
   0.29608399  0.68719239  0.80211911
   0.50253247  0.99836503  0.75116309
   0.02654663  0.46093103  0.53794268
   0.07100683  0.52777078  0.64669108
   0.12142989  0.43863199  0.94726614
   0.81504751  0.68658127  0.59448564
   0.02417559  0.51616529  0.86172665
   0.78569189  0.79990994  0.69608602
  -0.00454925  0.50883947  0.74917835
   0.52794770  0.03658164  0.96236742
   0.56713109  0.97058899  0.85364539
   0.12142989  0.93863202  0.44726611
   0.81504751  0.18658127  0.09448566
   0.02417559  0.01616531  0.36172665
   0.78569189  0.29990994  0.19608602
  -0.00454925  0.00883950  0.24917837
   0.52794770  0.53658167  0.46236739
   0.56713109  0.47058905  0.35364542
   0.12142506  0.43846614  0.05273384
   0.81498787  0.68681789  0.40551761
   0.02422697  0.51587621  0.13826671
   0.78570447  0.80010396  0.30390124
  -0.00452399  0.50885856  0.25082200
   0.52796473  0.03645197  0.03763554
   0.56726748  0.97023741  0.14635053
   0.12142506  0.93846611  0.55273388
   0.81498787  0.18681791  0.90551764
   0.02422697  0.01587618  0.63826668
   0.78570447  0.30010399  0.80390121
  -0.00452399  0.00885856  0.75082200
   0.52796473  0.53645198  0.53763552
   0.56726748  0.47023741  0.64635056
   0.62135854  0.55788228  0.94738045
   0.31998892  0.31478225  0.59367044
   0.52398063  0.48329943  0.86187081
   0.29615790  0.18719653  0.69787222
   0.50254593  0.49834851  0.74884271
   0.02655555  0.96105589  0.96205936
   0.07093784  0.02802440  0.85331805
   0.62135854  0.05788223  0.44738051
   0.31998892  0.81478225  0.09367046
   0.52398063  0.98329940  0.36187078
   0.29615790  0.68719653  0.19787217
   0.50254593  0.99834851  0.24884268
   0.02655555  0.46105592  0.46205936
   0.07093784  0.52802442  0.35331811
   0.33250777  0.16714948  0.50000214
   0.33250777  0.66714954  1.00000217
   0.83364636  0.83046867  0.49999988
   0.83364636  0.33046873 -0.00000012
   0.28334874  0.24225378  0.34481962
   0.28334874  0.74225378  0.84481965
   0.28340790  0.24197738  0.65516593
   0.28340790  0.74197738  0.15516593
