   0.24958296  0.24659322  0.10702501
   0.21969076  0.26975283  0.21953950
   0.24958296  0.74659322  0.60702502
   0.21969076  0.76975286  0.71953945
   0.74958293  0.75340678  0.89297498
   0.71969071  0.73024714  0.78046055
   0.74958293  0.25340678  0.39297501
   0.71969071  0.23024715  0.28046049
   0.75415379  0.75748502  0.10739334
   0.74482610  0.72217974  0.21972531
   0.75415379  0.25748505  0.60739336
   0.74482610  0.22217973  0.71972534
   0.25415380  0.24251495  0.89260664
   0.24482611  0.27782029  0.78027466
   0.25415380  0.74251498  0.39260667
   0.24482611  0.77782026  0.28027469
   0.25546340  0.24443373 -0.00002466
   0.25546340  0.74443373  0.49997534
   0.75546338  0.75556627  1.00002466
   0.75546338  0.25556627  0.50002460
   0.78925400  0.75259553  0.34657500
   0.78925400  0.25259553  0.84657500
   0.80063545  0.75292197  0.45049398
   0.80063545  0.25292197  0.95049395
   0.30063545  0.24707805  0.54950605
   0.28925403  0.24740447  0.65342500
   0.28925403  0.74740447  0.15342500
   0.30063545  0.74707803  0.04950604
   0.30001893  0.24651604  0.45070324
   0.30001893  0.74651604  0.95070324
   0.80001893  0.75348396  0.54929676
   0.80001893  0.25348396  0.04929675
   0.61471373  0.55789234  0.05263082
   0.31833146  0.31667865  0.40607547
   0.52381258  0.47879759  0.13829947
   0.30812679  0.18817017  0.30226000
   0.50098914  0.49760821  0.25062353
   0.02356823  0.96293342  0.03775333
   0.07942845  0.03718355  0.14689330
   0.61471373  0.05789235  0.55263080
   0.31833146  0.81667865  0.90607547
   0.52381258  0.97879762  0.63829946
   0.30812679  0.68817014  0.80226000
   0.50098914  0.99760823  0.75062356
   0.02356823  0.46293345  0.53775332
   0.07942845  0.53718360  0.64689333
   0.11471376  0.44210763  0.94736920
   0.81833146  0.68332135  0.59392453
   0.02381255  0.52120238  0.86170054
   0.80812685  0.81182986  0.69774000
   0.00098916  0.50239177  0.74937644
   0.52356824  0.03706656  0.96224668
   0.57942847  0.96281640  0.85310667
   0.11471376  0.94210766  0.44736917
   0.81833146  0.18332135  0.09392455
   0.02381255  0.02120240  0.36170054
   0.80812685  0.31182986  0.19774000
   0.00098916  0.00239180  0.24937646
   0.52356824  0.53706658  0.46224665
   0.57942847  0.46281646  0.35310670
   0.11445385  0.44395992  0.05256913
   0.81580604  0.68666012  0.40525704
   0.02443450  0.52009711  0.13767591
   0.77832558  0.80188750  0.30392197
   0.00265609  0.50826658  0.25147214
   0.52222514  0.03781141  0.03799742
   0.58329705  0.96225688  0.14763870
   0.11445385  0.94395989  0.55256917
   0.81580604  0.18666013  0.90525707
   0.02443450  0.02009708  0.63767588
   0.77832558  0.30188753  0.80392194
   0.00265609  0.00826659  0.75147214
   0.52222514  0.53781142  0.53799740
   0.58329705  0.46225688  0.64763873
   0.61445384  0.55604011  0.94743083
   0.31580601  0.31333988  0.59474293
   0.52443444  0.47990292  0.86232412
   0.27832561  0.19811250  0.69607806
   0.50265612  0.49173342  0.74852786
   0.02222515  0.96218858  0.96200260
   0.08329706  0.03774310  0.85236127
   0.61445384  0.05604006  0.44743089
   0.31580601  0.81333988  0.09474294
   0.52443444  0.97990289  0.36232409
   0.27832561  0.69811250  0.19607801
   0.50265612  0.99173342  0.24852783
   0.02222515  0.46218861  0.46200260
   0.08329706  0.53774312  0.35236133
   0.32895784  0.16924203  0.50012682
   0.32895784  0.66924209  1.00012685
   0.82895784  0.83075791  0.49987315
   0.82895784  0.33075797 -0.00012685
   0.28724798  0.24429847  0.34497970
   0.28724798  0.74429847  0.84497973
   0.78724795  0.75570153  0.65502027
   0.78724795  0.25570155  0.15502029
