   0.24961256  0.24551560  0.10709823
   0.21866632  0.26980542  0.21952165
   0.24961256  0.74551560  0.60709825
   0.21866632  0.76980545  0.71952161
   0.74961253  0.75448440  0.89290175
   0.71866627  0.73019455  0.78047839
   0.74961253  0.25448440  0.39290178
   0.71866627  0.23019457  0.28047833
   0.75411782  0.75935649  0.10753125
   0.74448634  0.72230294  0.21975507
   0.75411782  0.25935652  0.60753127
   0.74448634  0.22230292  0.71975510
   0.25411783  0.24064348  0.89246873
   0.24448636  0.27769709  0.78024490
   0.25411783  0.74064351  0.39246876
   0.24448636  0.77769706  0.28024493
   0.25752357  0.24389235 -0.00003857
   0.25752357  0.74389235  0.49996143
   0.75752355  0.75610765  1.00003857
   0.75752355  0.25610765  0.50003851
   0.78762305  0.75321948  0.34653221
   0.78762305  0.25321948  0.84653221
   0.80251485  0.75327372  0.45052797
   0.80251485  0.25327372  0.95052794
   0.30251485  0.24672630  0.54947206
   0.28762308  0.24678052  0.65346779
   0.28762308  0.74678052  0.15346779
   0.30251485  0.74672628  0.04947204
   0.30184260  0.24597278  0.45075427
   0.30184260  0.74597278  0.95075427
   0.80184260  0.75402722  0.54924573
   0.80184260  0.25402722  0.04924573
   0.61749335  0.55896649  0.05264132
   0.31851756  0.31619460  0.40620128
   0.52359524  0.48025083  0.13843428
   0.30805188  0.18856629  0.30225561
   0.50031579  0.49765446  0.25060715
   0.02547241  0.96287739  0.03772301
   0.07451625  0.03387426  0.14653327
   0.61749335  0.05896650  0.55264130
   0.31851756  0.81619460  0.90620128
   0.52359524  0.98025086  0.63843427
   0.30805188  0.68856626  0.80225561
   0.50031579  0.99765449  0.75060718
   0.02547241  0.46287742  0.53772300
   0.07451625  0.53387432  0.64653330
   0.11749338  0.44103348  0.94735870
   0.81851756  0.68380540  0.59379872
   0.02359522  0.51974914  0.86156573
   0.80805194  0.81143374  0.69774439
   0.00031581  0.50234551  0.74939282
   0.52547241  0.03712259  0.96227700
   0.57451627  0.96612568  0.85346670
   0.11749338  0.94103351  0.44735867
   0.81851756  0.18380540  0.09379874
   0.02359522  0.01974916  0.36156573
   0.80805194  0.31143374  0.19774439
   0.00031581  0.00234554  0.24939283
   0.52547241  0.53712261  0.46227697
   0.57451627  0.46612574  0.35346673
   0.11721720  0.44305278  0.05260485
   0.81630134  0.68699419  0.40535729
   0.02423160  0.51853540  0.13772025
   0.77643519  0.80124795  0.30392691
   0.00203313  0.50830859  0.25147522
   0.52411906  0.03797213  0.03794956
   0.57863241  0.96558128  0.14741759
   0.11721720  0.94305275  0.55260490
   0.81630134  0.18699420  0.90535732
   0.02423160  0.01853537  0.63772022
   0.77643519  0.30124798  0.80392688
   0.00203313  0.00830860  0.75147522
   0.52411906  0.53797214  0.53794953
   0.57863241  0.46558128  0.64741762
   0.61721718  0.55694725  0.94739510
   0.31630131  0.31300581  0.59464268
   0.52423154  0.48146463  0.86227978
   0.27643522  0.19875205  0.69607312
   0.50203316  0.49169141  0.74852478
   0.02411907  0.96202786  0.96205047
   0.07863242  0.03441870  0.85258238
   0.61721718  0.05694721  0.44739516
   0.31630131  0.81300581  0.09464270
   0.52423154  0.98146460  0.36227975
   0.27643522  0.69875205  0.19607308
   0.50203316  0.99169141  0.24852475
   0.02411907  0.46202789  0.46205047
   0.07863242  0.53441872  0.35258244
   0.33076117  0.16889836  0.50012933
   0.33076117  0.66889842  1.00012936
   0.83076117  0.83110158  0.49987064
   0.83076117  0.33110164 -0.00012936
   0.28591912  0.24362118  0.34497614
   0.28591912  0.74362118  0.84497617
   0.78591909  0.75637882  0.65502383
   0.78591909  0.25637883  0.15502385
