1 -.12493215E+04 39.9833
2 -.12516357E+04 39.9901
3 -.12550355E+04 39.9937
4 -.12554872E+04 39.9959
5 -.12557752E+04 39.9974
6 -.12558976E+04 39.9981
7 -.12560221E+04 39.9986
8 -.12560437E+04 39.9989
9 -.12561186E+04 39.9992
10 -.12561310E+04 39.9994
11 -.12561517E+04 39.9995
12 -.12561949E+04 39.9996
13 -.12561994E+04 39.9997
14 -.12562211E+04 39.9998
15 -.12562345E+04 39.9998
16 -.12562418E+04 39.9999
17 -.12562737E+04 39.9999
18 -.12562637E+04 39.9999
19 -.12562817E+04 39.9999
20 -.12562891E+04 39.9999
21 -.12562947E+04 40.0000
22 -.12563015E+04 40.0000
23 -.12563061E+04 40.0000
24 -.12563135E+04 40.0000
25 -.12563171E+04 40.0000
26 -.12563219E+04 40.0000
27 -.12563303E+04 40.0000
28 -.12563401E+04 40.0000
29 -.12563387E+04 40.0000
30 -.12563415E+04 40.0000
31 -.12563440E+04 40.0000
32 -.12563455E+04 40.0000
33 -.12563562E+04 40.0000
34 -.12563527E+04 40.0000
35 -.12563568E+04 40.0000
36 -.12563602E+04 40.0000
37 -.12563729E+04 40.0000
38 -.12563746E+04 40.0000
39 -.12563753E+04 40.0000
40 -.12563759E+04 40.0000
41 -.12563762E+04 40.0000
42 -.12563767E+04 40.0000
43 -.12563771E+04 40.0000
44 -.12563771E+04 40.0000
45 -.12563779E+04 40.0000
46 -.12563790E+04 40.0000
47 -.12563787E+04 40.0000
48 -.12563793E+04 40.0000
49 -.12563797E+04 40.0000
50 -.12563799E+04 40.0000
51 -.12563805E+04 40.0000
52 -.12563816E+04 40.0000
53 -.12563823E+04 40.0000
54 -.12563823E+04 40.0000
55 -.12563828E+04 40.0000
56 -.12563829E+04 40.0000
57 -.12563834E+04 40.0000
58 -.12563840E+04 40.0000
59 -.12563854E+04 40.0000
60 -.12563852E+04 40.0000
61 -.12563854E+04 40.0000
62 -.12563857E+04 40.0000
63 -.12563858E+04 40.0000
64 -.12563862E+04 40.0000
65 -.12563860E+04 40.0000
66 -.12563862E+04 40.0000
67 -.12563864E+04 40.0000
68 -.12563866E+04 40.0000
69 -.12563868E+04 40.0000
70 -.12563869E+04 40.0000
71 -.12563869E+04 40.0000
72 -.12563871E+04 40.0000
73 -.12563874E+04 40.0000
74 -.12563875E+04 40.0000
75 -.12563878E+04 40.0000
76 -.12563878E+04 40.0000
77 -.12563881E+04 40.0000
78 -.12563883E+04 40.0000
79 -.12563884E+04 40.0000
80 -.12563886E+04 40.0000
81 -.12563888E+04 40.0000
82 -.12563890E+04 40.0000
83 -.12563889E+04 40.0000
84 -.12563892E+04 40.0000
85 -.12563893E+04 40.0000
86 -.12563895E+04 40.0000
87 -.12563898E+04 40.0000
88 -.12563897E+04 40.0000
89 -.12563900E+04 40.0000
90 -.12563901E+04 40.0000
91 -.12563902E+04 40.0000
92 -.12563904E+04 40.0000
93 -.12563906E+04 40.0000
94 -.12563906E+04 40.0000
95 -.12563904E+04 40.0000
96 -.12563908E+04 40.0000
97 -.12563910E+04 40.0000
98 -.12563912E+04 40.0000
99 -.12563914E+04 40.0000
