1 -.12411398E+04 34.9668
2 -.12478807E+04 40.0021
3 -.12498103E+04 40.0013
4 -.12492521E+04 40.0034
5 -.12477344E+04 40.0193
6 -.12516915E+04 40.0083
7 -.12525637E+04 40.0056
8 -.12528102E+04 40.0039
9 -.12530167E+04 40.0026
10 -.12532746E+04 40.0019
11 -.12535557E+04 40.0013
12 -.12536611E+04 40.0010
13 -.12538878E+04 40.0007
14 -.12538727E+04 40.0005
15 -.12539176E+04 40.0004
16 -.12539321E+04 40.0003
17 -.12539465E+04 40.0002
18 -.12539676E+04 40.0002
19 -.12539793E+04 40.0002
20 -.12541207E+04 40.0001
21 -.12541161E+04 40.0001
22 -.12541412E+04 40.0001
23 -.12541358E+04 40.0001
24 -.12541438E+04 40.0001
25 -.12541514E+04 40.0000
26 -.12541573E+04 40.0000
27 -.12541594E+04 40.0000
28 -.12541700E+04 40.0000
29 -.12541788E+04 40.0000
30 -.12541858E+04 40.0000
31 -.12541973E+04 40.0000
32 -.12542035E+04 40.0000
33 -.12542129E+04 40.0000
34 -.12542185E+04 40.0000
35 -.12542273E+04 40.0000
36 -.12542324E+04 40.0000
37 -.12542434E+04 40.0000
38 -.12542499E+04 40.0000
39 -.12542558E+04 40.0000
40 -.12542586E+04 40.0000
41 -.12542697E+04 40.0000
42 -.12542774E+04 40.0000
43 -.12542832E+04 40.0000
44 -.12542903E+04 40.0000
45 -.12542625E+04 40.0000
46 -.12543156E+04 40.0000
47 -.12543132E+04 40.0000
48 -.12543287E+04 40.0000
49 -.12543329E+04 40.0000
50 -.12543640E+04 40.0000
51 -.12543512E+04 40.0000
52 -.12543446E+04 40.0000
53 -.12543560E+04 40.0000
54 -.12543621E+04 40.0000
55 -.12543717E+04 40.0000
56 -.12543673E+04 40.0000
57 -.12543848E+04 40.0000
58 -.12543947E+04 40.0000
59 -.12543959E+04 40.0000
60 -.12543967E+04 40.0000
61 -.12544112E+04 40.0000
62 -.12544194E+04 40.0000
63 -.12544277E+04 40.0000
64 -.12544386E+04 40.0000
65 -.12544440E+04 40.0000
66 -.12544546E+04 40.0000
67 -.12544660E+04 40.0000
68 -.12544738E+04 40.0000
69 -.12544875E+04 40.0000
70 -.12544948E+04 40.0000
71 -.12545061E+04 40.0000
72 -.12545172E+04 40.0000
