1 -.12474698E+04 32.0177
2 -.12500749E+04 32.5215
3 -.12511167E+04 32.5674
4 -.12513979E+04 32.2034
5 -.12515590E+04 32.1418
6 -.12516917E+04 32.0963
7 -.12518142E+04 32.0696
8 -.12518503E+04 32.0569
9 -.12519050E+04 32.0429
10 -.12519589E+04 32.0330
11 -.12520073E+04 32.0250
12 -.12520339E+04 32.0201
13 -.12520661E+04 32.0151
14 -.12520982E+04 32.0121
15 -.12521096E+04 32.0086
16 -.12521441E+04 32.0060
17 -.12521666E+04 32.0048
18 -.12522183E+04 32.0036
19 -.12522292E+04 32.0027
20 -.12522377E+04 32.0023
21 -.12522436E+04 32.0019
22 -.12522500E+04 32.0015
23 -.12522504E+04 32.0014
24 -.12522572E+04 32.0012
25 -.12522597E+04 32.0011
26 -.12522657E+04 32.0009
27 -.12522704E+04 32.0008
28 -.12522833E+04 32.0006
29 -.12522780E+04 32.0005
30 -.12522828E+04 32.0005
31 -.12522815E+04 32.0004
32 -.12522743E+04 32.0003
33 -.12522854E+04 32.0003
34 -.12522892E+04 32.0002
35 -.12522979E+04 32.0002
36 -.12523036E+04 32.0002
37 -.12523070E+04 32.0001
38 -.12523075E+04 32.0001
39 -.12523095E+04 32.0001
40 -.12523110E+04 32.0001
41 -.12523131E+04 32.0001
